ImageNumber,ObjectNumber,Metadata_ExperimentID,Metadata_FileLocation,Metadata_Frame,Metadata_ImageID,Metadata_Series,Metadata_Stain,Metadata_Treatment,Intensity_IntegratedIntensityEdge_ImageAfterMathLamina,Intensity_IntegratedIntensityEdge_RawInput,Intensity_IntegratedIntensity_ImageAfterMathLamina,Intensity_IntegratedIntensity_RawInput,Intensity_LowerQuartileIntensity_ImageAfterMathLamina,Intensity_LowerQuartileIntensity_RawInput,Intensity_MADIntensity_ImageAfterMathLamina,Intensity_MADIntensity_RawInput,Intensity_MassDisplacement_ImageAfterMathLamina,Intensity_MassDisplacement_RawInput,Intensity_MaxIntensityEdge_ImageAfterMathLamina,Intensity_MaxIntensityEdge_RawInput,Intensity_MaxIntensity_ImageAfterMathLamina,Intensity_MaxIntensity_RawInput,Intensity_MeanIntensityEdge_ImageAfterMathLamina,Intensity_MeanIntensityEdge_RawInput,Intensity_MeanIntensity_ImageAfterMathLamina,Intensity_MeanIntensity_RawInput,Intensity_MedianIntensity_ImageAfterMathLamina,Intensity_MedianIntensity_RawInput,Intensity_MinIntensityEdge_ImageAfterMathLamina,Intensity_MinIntensityEdge_RawInput,Intensity_MinIntensity_ImageAfterMathLamina,Intensity_MinIntensity_RawInput,Intensity_StdIntensityEdge_ImageAfterMathLamina,Intensity_StdIntensityEdge_RawInput,Intensity_StdIntensity_ImageAfterMathLamina,Intensity_StdIntensity_RawInput,Intensity_UpperQuartileIntensity_ImageAfterMathLamina,Intensity_UpperQuartileIntensity_RawInput,Location_CenterMassIntensity_X_ImageAfterMathLamina,Location_CenterMassIntensity_X_RawInput,Location_CenterMassIntensity_Y_ImageAfterMathLamina,Location_CenterMassIntensity_Y_RawInput,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_ImageAfterMathLamina,Location_MaxIntensity_X_RawInput,Location_MaxIntensity_Y_ImageAfterMathLamina,Location_MaxIntensity_Y_RawInput,Number_Object_Number,Texture_AngularSecondMoment_RawInput_10_0,Texture_AngularSecondMoment_RawInput_10_90,Texture_AngularSecondMoment_RawInput_5_0,Texture_AngularSecondMoment_RawInput_5_90,Texture_Contrast_RawInput_10_0,Texture_Contrast_RawInput_10_90,Texture_Contrast_RawInput_5_0,Texture_Contrast_RawInput_5_90,Texture_Correlation_RawInput_10_0,Texture_Correlation_RawInput_10_90,Texture_Correlation_RawInput_5_0,Texture_Correlation_RawInput_5_90,Texture_DifferenceEntropy_RawInput_10_0,Texture_DifferenceEntropy_RawInput_10_90,Texture_DifferenceEntropy_RawInput_5_0,Texture_DifferenceEntropy_RawInput_5_90,Texture_DifferenceVariance_RawInput_10_0,Texture_DifferenceVariance_RawInput_10_90,Texture_DifferenceVariance_RawInput_5_0,Texture_DifferenceVariance_RawInput_5_90,Texture_Entropy_RawInput_10_0,Texture_Entropy_RawInput_10_90,Texture_Entropy_RawInput_5_0,Texture_Entropy_RawInput_5_90,Texture_InfoMeas1_RawInput_10_0,Texture_InfoMeas1_RawInput_10_90,Texture_InfoMeas1_RawInput_5_0,Texture_InfoMeas1_RawInput_5_90,Texture_InfoMeas2_RawInput_10_0,Texture_InfoMeas2_RawInput_10_90,Texture_InfoMeas2_RawInput_5_0,Texture_InfoMeas2_RawInput_5_90,Texture_InverseDifferenceMoment_RawInput_10_0,Texture_InverseDifferenceMoment_RawInput_10_90,Texture_InverseDifferenceMoment_RawInput_5_0,Texture_InverseDifferenceMoment_RawInput_5_90,Texture_SumAverage_RawInput_10_0,Texture_SumAverage_RawInput_10_90,Texture_SumAverage_RawInput_5_0,Texture_SumAverage_RawInput_5_90,Texture_SumEntropy_RawInput_10_0,Texture_SumEntropy_RawInput_10_90,Texture_SumEntropy_RawInput_5_0,Texture_SumEntropy_RawInput_5_90,Texture_SumVariance_RawInput_10_0,Texture_SumVariance_RawInput_10_90,Texture_SumVariance_RawInput_5_0,Texture_SumVariance_RawInput_5_90,Texture_Variance_RawInput_10_0,Texture_Variance_RawInput_10_90,Texture_Variance_RawInput_5_0,Texture_Variance_RawInput_5_90
130,6,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,135.0313764,0,1979.819663,0,0.101960786,0,0.050980397,nan,3.137223674,0,0.619607866,0,0.619607866,0,0.259177306,0,0.164491497,0,0.145098045,0,0.078431375,0,0.023529412,0,0.088284879,0,0.084075262,0,0.211764708,nan,628.2689471,nan,424.0880374,630.9115985,422.3973081,610,605,385,363,6,0.102238924,0.101501839,0.115386064,0.113636767,1.200018755,1.225905009,0.822668782,0.828048353,0.529963264,0.499643129,0.682198152,0.675275493,1.091704961,1.101088503,0.959259033,0.959151867,0.667901588,0.65947492,0.490008445,0.477301364,2.644309432,2.658661208,2.551841327,2.558475988,-0.136465719,-0.121227424,-0.22984119,-0.225896752,0.576952578,0.540718533,0.702192495,0.693677284,0.681047103,0.669376619,0.735847095,0.727105206,4.578863466,4.559300065,4.678300723,4.673002803,1.983896284,1.968767004,2.022693994,2.019400533,3.780914837,3.666907537,4.286779274,4.263693015,1.423763105,1.286584126,1.381035556,1.319416582
130,7,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,53.34117742,0,239.8392217,0,0.047058824,0,0.015686277,nan,7.876532421,0,1,0,1,0,0.197559916,0,0.087756759,0,0.05882353,0,0.031372551,0,0.007843138,0,0.25587986,0,0.123215691,0,0.082352944,nan,887.4422734,nan,447.6440916,882.5832419,441.4449323,885,900,398,457,7,0.803405474,0.809192173,0.818953255,0.819055934,1.30709477,0.914157303,1.005172414,0.400565885,0.007318083,0.521802056,0.330751684,0.79440616,0.49090616,0.460372102,0.444545663,0.38400633,1.226557562,0.860791112,0.95019025,0.379037381,0.522845826,0.556101664,0.509985046,0.564642238,-0.004341444,-0.105685122,-0.053333161,-0.284649494,0.063152173,0.299845662,0.209375586,0.45809163,0.926717228,0.933850442,0.936130087,0.947215074,2.285862248,2.294831461,2.259482759,2.341552142,0.491102762,0.503945986,0.467572103,0.497099669,1.241949269,1.485209241,1.165427319,2.443972692,0.011769057,0.079114051,0.02314488,0.421305751
130,8,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,144.282357,0,1952.556917,0,0.078431375,0,0.047058821,nan,7.931172884,0,0.615686297,0,0.737254918,0,0.230115402,0,0.141623045,0,0.117647059,0,0.06666667,0,0.007843138,0,0.092595475,0,0.088294292,0,0.180392161,nan,1255.250115,nan,456.480211,1262.612316,459.4300428,1231,1292,424,501,8,0.165334692,0.154912652,0.172467473,0.165768993,0.955886995,1.26186635,0.691540032,0.859558478,0.529634913,0.362851531,0.660884633,0.57054962,0.975177877,1.086035735,0.873352122,0.954368698,0.643286702,0.804000446,0.474016206,0.568462159,2.256242903,2.321573465,2.201813802,2.255230652,-0.187522105,-0.098884415,-0.253668855,-0.189302013,0.617601198,0.464475434,0.691547677,0.614019038,0.756262669,0.714001329,0.787941774,0.759870215,3.777067551,3.683365883,3.834051561,3.774072334,1.769296664,1.727925272,1.792131175,1.772008206,3.084534078,2.698842776,3.37361028,3.143257614,1.070930262,0.977341222,1.053359913,0.996787873
130,9,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,57.54117805,0,667.3804113,0,0.043137256,0,0.019607842,nan,4.954837108,0,0.384313732,0,0.384313732,0,0.11439598,0,0.066952288,0,0.05882353,0,0.035294119,0,0.003921569,0,0.051570194,0,0.034835146,0,0.082352944,nan,430.110658,nan,550.0119343,425.4201445,551.6086477,461,388,565,600,9,0.181912301,0.18312983,0.185965497,0.183594542,0.735051546,0.648443781,0.593857021,0.577215733,0.344548716,0.421516738,0.490312225,0.515306554,0.909994581,0.862886553,0.838915522,0.822583678,0.427808009,0.373442494,0.359963052,0.342980895,1.969798968,1.977166737,1.970196116,1.984936597,-0.062974777,-0.088639197,-0.122739098,-0.13411032,0.359203964,0.41053849,0.485660083,0.498984365,0.740309858,0.749806624,0.768882334,0.766947496,3.370790378,3.384862754,3.450449486,3.463294395,1.503913356,1.522318653,1.556536765,1.570146741,1.458963522,1.592663938,1.708803308,1.804112992,0.4367413,0.543742127,0.504864109,0.585313467
130,10,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,69.89019808,0,840.1686516,0,0.043137256,0,0.015686277,nan,7.953174788,0,0.411764711,0,0.411764711,0,0.132367799,0,0.069252279,0,0.054901961,0,0.027450981,0,0.003921569,0,0.075653419,0,0.046482444,0,0.078431375,nan,1514.206728,nan,617.8483544,1508.618694,623.5075833,1532,1547,662,585,10,0.189493925,0.187437584,0.188723001,0.189619611,0.724033706,1.017550411,0.588092345,0.711595726,0.577707762,0.335863727,0.66753895,0.569280201,0.891389877,0.995701791,0.828741881,0.891488574,0.421926507,0.612202796,0.340430197,0.424398111,1.991546459,1.984892095,1.997851998,1.999744168,-0.133085288,-0.051621879,-0.17985773,-0.133372924,0.513389755,0.331871058,0.58139361,0.509704853,0.741965694,0.716654635,0.760166229,0.749110082,3.412621359,3.334578043,3.479951397,3.428709056,1.557020312,1.510577103,1.593357371,1.566443774,2.474275579,1.85034282,2.839079046,2.43426775,0.584867113,1.017457049,0.727007051,0.978198886
130,11,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,60.43137417,0,757.4392371,0,0.047058824,0,0.019607846,nan,1.841725306,0,0.258823544,0,0.258823544,0,0.11779995,0,0.069822939,0,0.06666667,0,0.054901961,0,0.007843138,0,0.031087081,0,0.029621888,0,0.086274512,nan,1827.680083,nan,679.2053876,1827.597529,681.0452618,1815,1892,718,698,11,0.121985079,0.120264012,0.12206491,0.121759962,1.181057913,1.174035748,1.038913938,1.014014112,0.25569011,0.271222337,0.36223303,0.388733285,1.077807922,1.073035346,1.03182244,1.021298663,0.593589989,0.580586713,0.532643051,0.514612326,2.477579473,2.486439277,2.470616829,2.478266481,-0.033239278,-0.034371219,-0.06352038,-0.066628303,0.283866324,0.290853587,0.38696829,0.397963707,0.65750277,0.654424074,0.676580184,0.67707939,4.784235835,4.796696979,4.873064105,4.882889063,1.740854217,1.747290385,1.790281045,1.799593807,1.992333553,2.044065603,2.219037249,2.301945554,0.78384515,0.845085917,0.810535831,0.855145852
130,12,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,66.97647243,0,714.2745306,0,0.039215688,0,0.015686274,nan,5.144503367,0,0.647058845,0,0.647058845,0,0.127090081,0,0.059637182,0,0.050980393,0,0.031372551,0,0.007843138,0,0.081914206,0,0.035868915,0,0.070588239,nan,135.5436752,nan,709.6253212,130.792686,711.5986474,148,193,718,697,12,0.722114659,0.718939154,0.708613247,0.708448088,0.218868282,0.153674419,0.178470004,0.135287387,0.192378049,0.36026818,0.402451722,0.551049768,0.445270497,0.421449479,0.422017668,0.391959055,0.195572187,0.133417847,0.158483452,0.118704676,0.64121179,0.649254158,0.676713921,0.685785076,-0.04553892,-0.089608086,-0.119192924,-0.181194652,0.192381377,0.24622341,0.310510668,0.360215087,0.929432451,0.92995896,0.932655342,0.936264413,2.203728236,2.205395349,2.230475683,2.239327524,0.542145603,0.543090897,0.582716579,0.59042941,0.298861952,0.326556937,0.380942017,0.467059983,0.063257101,0.12333905,0.083763167,0.154534728
130,13,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,110.0470618,0,1612.890239,0,0.06666667,0,0.039215684,nan,5.91398721,0,0.423529416,0,0.501960814,0,0.18341177,0,0.11380823,0,0.101960786,0,0.047058824,0,0.011764706,0,0.066678636,0,0.060507505,0,0.149019614,nan,1300.210148,nan,713.858972,1306.046782,712.9055885,1281,1292,718,763,13,0.128393714,0.124790448,0.13445885,0.130579374,0.8651953,0.995530113,0.685626728,0.799316443,0.56786492,0.493978483,0.665716664,0.607977295,0.96712417,1.007643595,0.88632267,0.932726347,0.502867,0.590761952,0.412583571,0.486135709,2.391806681,2.430812235,2.359774624,2.396006913,-0.155229028,-0.132865627,-0.216746119,-0.192862158,0.58591104,0.546920096,0.66602092,0.63601311,0.724037317,0.715302313,0.754474917,0.742826041,4.119244205,4.123353199,4.203228941,4.20818783,1.851054542,1.843080473,1.886942397,1.884288735,3.042465481,2.910050613,3.385037784,3.268790973,1.092331094,0.898375371,1.075939822,0.978877376
130,14,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,70.74509998,0,1045.55297,0,0.070588239,0,0.02352941,nan,6.023756751,0,0.435294122,0,0.580392182,0,0.150521489,0,0.107016681,0,0.090196081,0,0.054901961,0,0.011764706,0,0.067734719,0,0.06453213,0,0.121568628,nan,1050.818267,nan,765.6343243,1044.91085,766.8124872,1043,1059,718,755,14,0.179478204,0.167691058,0.188048947,0.178639869,0.993925943,1.675922712,0.67547211,1.110942084,0.482527949,0.143143801,0.642937057,0.427270534,0.999061038,1.124008311,0.876140604,1.011534928,0.588210068,1.104580528,0.406853774,0.73001853,2.108184321,2.203533613,2.045651511,2.157064471,-0.082384533,-0.047273645,-0.16070341,-0.10160636,0.419476635,0.318528771,0.557262774,0.454407184,0.71508259,0.700124029,0.756082468,0.735763263,3.473075575,3.515098924,3.518829822,3.553841139,1.580626594,1.613099311,1.611335809,1.635069648,2.776316309,2.235425152,3.065058602,2.768235544,0.812378773,0.998697174,0.8569459,0.978852228
130,15,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,65.29019789,0,874.1255147,0,0.062745102,0,0.019607846,nan,5.082122395,0,0.505882382,0,0.505882382,0,0.138915315,0,0.087710768,0,0.078431375,0,0.039215688,0,0.011764706,0,0.064476718,0,0.040105076,0,0.105882354,nan,1163.894007,nan,889.3209168,1158.830223,889.7522577,1150,1177,908,944,15,0.19952307,0.19761916,0.198822855,0.200355405,0.595489063,0.645120839,0.528171264,0.568972881,0.367170292,0.318571225,0.461230273,0.408190885,0.832709116,0.840831603,0.787297043,0.804463224,0.344070304,0.388118537,0.305649404,0.347773698,1.834355999,1.858036568,1.849232122,1.853225531,-0.067469663,-0.070940493,-0.10617309,-0.101185801,0.358772839,0.360320864,0.440396053,0.423674991,0.758582541,0.759030436,0.769768753,0.773972792,3.301598096,3.305175559,3.358291618,3.349241939,1.426915985,1.436001709,1.470189793,1.465558364,1.245658786,1.247155156,1.417904675,1.352405468,0.375887473,0.46735357,0.441932074,0.457993025
130,16,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,57.33725641,0,761.5059038,0,0.05882353,0,0.019607842,nan,0.28305361,0,0.243137255,0,0.247058824,0,0.117494378,0,0.078708621,0,0.074509807,0,0.039215688,0,0.015686275,0,0.036522889,0,0.029293737,0,0.094117649,nan,1539.769832,nan,892.8521196,1539.781395,892.5693023,1596,1512,907,863,16,0.101903671,0.103713389,0.101469307,0.103214438,1.576789033,1.555943215,1.372072664,1.337561193,0.182660923,0.175241956,0.312938903,0.320455804,1.186232272,1.177959445,1.12816803,1.120864777,0.754236125,0.743732854,0.656865395,0.64385828,2.664216565,2.646068621,2.671899664,2.656221406,-0.015778121,-0.015698801,-0.038887174,-0.04011925,0.204960155,0.203119533,0.318451656,0.321600669,0.610902002,0.61209636,0.628232917,0.632895733,5.132086431,5.092516843,5.222805866,5.193813974,1.791537385,1.78172427,1.851512141,1.843338156,2.278905405,2.21653688,2.619650608,2.598617719,0.91243253,0.9734653,0.960328261,1.003858418
130,17,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,92.20784562,0,969.0863011,0,0.05882353,0,0.023529414,nan,7.188259242,0,0.662745118,0,0.721568644,0,0.172673868,0,0.095646102,0,0.078431375,0,0.047058824,0,0.011764706,0,0.113005101,0,0.064305102,0,0.109803922,nan,552.7893387,nan,929.6453542,559.877122,928.4476905,523,539,908,893,17,0.381461136,0.372098677,0.382067732,0.3796912,0.720970141,0.651997292,0.49019192,0.470396123,0.24272998,0.323667644,0.516618395,0.537518743,0.864166373,0.822224058,0.756129195,0.734577533,0.531977474,0.484952323,0.362278182,0.351352222,1.42838033,1.493753081,1.456149461,1.478287908,-0.048301882,-0.076201816,-0.135226997,-0.158530394,0.28576893,0.346139673,0.456741808,0.484342374,0.809153105,0.817256949,0.833610657,0.839140974,2.679556115,2.725344166,2.739158096,2.763063633,1.131959991,1.172051537,1.183415139,1.201017897,1.047641766,1.219531449,1.401158829,1.502120745,0.641777554,0.609136069,0.61336093,0.596175774
130,18,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,66.8470607,0,722.0431572,0,0.054901961,0,0.023529414,nan,4.619097515,0,0.443137258,0,0.549019635,0,0.146594431,0,0.089929401,0,0.074509807,0,0.043137256,0,0.011764706,0,0.064740693,0,0.057426519,0,0.105882354,nan,1363.721134,nan,980.2173842,1364.774443,984.7147839,1333,1328,938,948,18,0.256588541,0.237078266,0.256653915,0.247951234,0.880224849,1.363330898,0.582542441,0.95923584,0.414458569,0.104880813,0.628711365,0.382324168,0.92637972,1.074275158,0.815941317,0.946497986,0.614416089,0.932672828,0.399343337,0.678833319,1.842647606,1.902163669,1.815198733,1.872615666,-0.105496432,-0.025425421,-0.180466271,-0.097180261,0.431450132,0.223980643,0.552281978,0.421830137,0.774728047,0.732510223,0.800512429,0.772792203,3.09440761,3.072607743,3.154925812,3.134400646,1.435958163,1.413009113,1.467055963,1.457680396,2.11951038,1.669673331,2.553594571,2.140822515,0.809349557,0.854591767,0.79619213,0.810839608
130,19,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,83.63921792,0,1152.062777,0,0.070588239,0,0.039215684,nan,10.14184848,0,0.376470596,0,0.694117665,0,0.165950829,0,0.126253455,0,0.101960786,0,0.031372551,0,0.015686275,0,0.066877154,0,0.078702947,0,0.160784319,nan,305.0719936,nan,974.0112024,303.7837808,984.0709041,313,305,908,997,19,0.167685192,0.188656168,0.193811624,0.205815207,1.45274027,1.079120879,1.006120979,0.763230876,0.270118633,0.425709465,0.48591588,0.597725235,1.154049405,1.043143275,1.006770318,0.913187095,0.892917775,0.691656432,0.66882379,0.521708716,2.31068963,2.20396476,2.203609345,2.126053838,-0.05318448,-0.10345533,-0.143335233,-0.199312543,0.344938411,0.469304773,0.538153114,0.616129668,0.690040423,0.731224886,0.748758573,0.779664239,3.515753243,3.473260073,3.522203553,3.521261844,1.662539165,1.649891674,1.674358178,1.672880801,2.527220726,2.651238578,2.907452273,3.023525285,0.9622881,0.993024997,0.96603409,0.974888117
130,20,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,104.8823556,0,1013.537283,0,0.05882353,0,0.039215688,nan,4.917118158,0,0.592156887,0,0.815686285,0,0.250914726,0,0.131236214,0,0.090196081,0,0.043137256,0,0.015686275,0,0.118841685,0,0.107974756,0,0.164705887,nan,792.0511623,nan,1008.55822,796.5548362,1010.531788,802,796,950,1007,20,0.289272688,0.283085543,0.318798647,0.316288045,1.639118457,1.669208211,0.918585065,0.902586681,0.295171507,0.253633603,0.597332259,0.5954989,1.151850464,1.14949358,0.938967623,0.919161101,1.145211097,1.179618682,0.679962963,0.679347334,1.996349053,2.005643577,1.913445062,1.912026082,-0.071096311,-0.062122512,-0.200493324,-0.203722625,0.38666108,0.351202184,0.600858422,0.596656771,0.732664371,0.735049237,0.795371063,0.802870832,3.189776553,3.172434018,3.233295901,3.225921849,1.495309017,1.487927502,1.498663539,1.495398984,2.938579289,2.79431343,3.593523612,3.5455471,1.241516837,1.203334401,1.195752466,1.17573334
130,21,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,60.29411935,0,1090.482384,0,0.047058824,0,0.015686277,nan,2.624354796,0,0.211764708,0,0.643137276,0,0.099005122,0,0.072868853,0,0.062745102,0,0.039215688,0,0.007843138,0,0.031046088,0,0.047631582,0,0.082352944,nan,1025.299436,nan,1034.212121,1026.760775,1032.032275,1058,1006,1025,1034,21,0.489773478,0.500685448,0.501626466,0.506920591,0.752796421,0.618146747,0.484137056,0.403010269,0.113021353,0.265205656,0.419444949,0.514323175,0.797080275,0.755437397,0.708090337,0.670027335,0.604333032,0.495732421,0.385663926,0.319041572,1.205739075,1.184683906,1.181374781,1.161189563,-0.019180222,-0.045620377,-0.092375775,-0.116698509,0.15280314,0.235159339,0.330315296,0.369226714,0.839120019,0.848783491,0.858819916,0.865689913,2.500894855,2.498701684,2.512619853,2.51019834,0.941175855,0.931599129,0.942592678,0.936595997,0.944555501,1.063560151,1.183568884,1.255944665,0.428588352,0.409976284,0.419675462,0.409101858
130,22,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,80.63529638,0,935.1647323,0,0.031372551,0,0.023529414,nan,18.59772549,0,0.870588243,0,0.870588243,0,0.17156446,0,0.108475204,0,0.050980393,0,0.019607844,0,0.003921569,0,0.14268058,0,0.126751114,0,0.137254909,nan,1773.015998,nan,1060.515136,1767.8934,1078.393458,1766,1832,1025,1080,22,0.451200492,0.455533097,0.476031844,0.483141414,1.361741918,1.442726539,0.845847837,0.89694704,0.435041397,0.397112282,0.653668766,0.639049965,0.970641883,0.95731775,0.819858528,0.797935425,1.07135828,1.157985642,0.689565421,0.748109727,1.671743297,1.587760929,1.594948854,1.559860422,-0.183898728,-0.186052567,-0.310763798,-0.328121333,0.546534557,0.571251751,0.669898464,0.697657837,0.804310248,0.812368687,0.844043176,0.853052821,3.051028587,3.005781124,3.087518647,3.093084112,1.267408705,1.246383295,1.253835445,1.241192441,3.439020449,3.083456764,4.035602545,4.003671797,1.12087902,1.358369675,1.197578704,1.289540684
130,23,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,58.05882508,0,842.0784554,0,0.050980393,0,0.019607842,nan,3.38049112,0,0.286274523,0,0.286274523,0,0.114064489,0,0.073402934,0,0.06666667,0,0.039215688,0,0.007843138,0,0.040901475,0,0.031552568,0,0.090196081,nan,1261.75221,nan,1336.673497,1260.999477,1333.377877,1239,1323,1389,1341,23,0.136751268,0.137123647,0.137842577,0.136410918,1.152069203,1.00801956,0.988907377,0.922644293,0.250295164,0.354924762,0.374668107,0.441928715,1.072619523,1.019629959,1.015122162,0.988820052,0.593653475,0.509286616,0.518964049,0.472733103,2.415388544,2.406771639,2.41056192,2.420769242,-0.031061429,-0.051143976,-0.062715162,-0.079222886,0.271037361,0.348438998,0.380220242,0.428095134,0.665803322,0.676768324,0.687053252,0.68965221,4.615550968,4.646356968,4.690700684,4.724230131,1.703295828,1.731588889,1.757972534,1.779464653,1.921303434,2.103787462,2.173884682,2.378957433,0.763405432,0.734176902,0.786190316,0.802032403
130,24,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,68.52157044,0,764.2196294,0,0.054901961,0,0.023529414,nan,6.148477536,0,0.423529416,0,0.458823532,0,0.153292104,0,0.089950521,0,0.074509807,0,0.050980393,0,0.007843138,0,0.062739732,0,0.056274304,0,0.105882354,nan,501.007769,nan,1343.492513,506.144774,1346.871116,538,452,1389,1341,24,0.161810952,0.160011887,0.161269497,0.162637243,1.009485638,1.02239011,0.792537874,0.8057846,0.48406546,0.499316086,0.615508995,0.625211483,1.012233596,1.0142642,0.917562638,0.932220426,0.588590657,0.575806345,0.458234709,0.46675133,2.201342979,2.230249962,2.200955817,2.215790882,-0.089614278,-0.092236095,-0.155035341,-0.155633642,0.440412097,0.448335146,0.561120343,0.563257262,0.709475026,0.69913343,0.73097237,0.73017321,3.622177689,3.631456044,3.725303618,3.733603958,1.658042075,1.657443921,1.711481751,1.716938209,2.799668471,3.026125902,3.279744102,3.483517482,1.146119627,1.103037356,1.12897917,1.111138193
130,25,Exp3,file:/Volumes/Seagate_RED/A_Heald_Lab/A_My_papers/AA_TECH_PAPER/REVISION/Anne/Exp3_control_LaminB1_18.tiff,0,18,0,LaminB1,control,0,40.16470703,0,512.7960934,0,0.031372551,0,0.011764705,nan,3.0912911,0,0.4627451,0,0.4627451,0,0.076213865,0,0.049015111,0,0.043137256,0,0.023529412,0,0.003921569,0,0.049833697,0,0.025000626,0,0.05882353,nan,933.1944281,nan,1357.403784,932.6054292,1360.438444,969,909,1389,1302,25,0.476516625,0.482403041,0.46923198,0.4693248,0.298713826,0.325452939,0.287305122,0.300112902,0.242477927,0.163512342,0.298752338,0.237299656,0.623007898,0.64898239,0.61116555,0.625218824,0.218709128,0.237666293,0.212482548,0.219515889,1.081432225,1.061923606,1.101111111,1.086746635,-0.048538921,-0.020750723,-0.069478663,-0.044190734,0.230082807,0.155665567,0.276625537,0.22557447,0.860160772,0.854741234,0.86460822,0.859673612,2.43397642,2.416703491,2.455152865,2.443600534,0.868084162,0.844220356,0.894113991,0.877891312,0.489799515,0.445226959,0.532054335,0.483091296,0.203083152,0.228000909,0.208346002,0.218556468
