"","x_idx_a","x_idx_b","p-value"
"4936",26,81,0
"4937",27,81,0
"4938",30,81,0
"4939",31,81,0
"4940",33,81,0
"4941",34,81,0
"4942",35,81,0
"4943",39,81,0
"4944",40,81,0
"4945",43,81,0
"4946",44,81,0
"4947",45,81,0
"4948",46,81,0
"4949",47,81,0
"4950",48,81,0
"4951",49,81,0
"4952",50,81,0
"4953",51,81,0
"4954",52,81,0
"4955",53,81,0
"4956",54,81,0
"4957",55,81,0
"4958",56,81,0
"4959",59,81,0
"4960",60,81,0
"4961",61,81,0
"4962",63,81,0
"4963",64,81,0
"4964",65,81,0
"4965",66,81,0
"4966",67,81,0
"4967",69,81,0
"4968",73,81,0
"4969",74,81,0
"4970",75,81,0
"4971",76,81,0
"4972",77,81,0
"4973",78,81,0
"4974",79,81,0
"4975",80,81,0
"4976",82,81,0
"4977",83,81,0
"4978",84,81,0
"4979",85,81,0
"4980",86,81,0
"4981",87,81,0
"4982",91,81,0
"4983",92,81,0
"4984",93,81,0
"4985",94,81,0
"4986",95,81,0
"4987",98,81,0
"4988",99,81,0
"4989",101,81,0
"4990",102,81,0
"4991",103,81,0
"4992",133,81,0
"4993",134,81,0
"4994",135,81,0
"4995",136,81,0
"4996",137,81,0
"4997",138,81,0
"4998",139,81,0
"4999",140,81,0
"5000",141,81,0
"5001",143,81,0
"5002",144,81,0
"5003",145,81,0
"5004",146,81,0
"5005",147,81,0
"5006",148,81,0
"5007",149,81,0
"5008",150,81,0
"5009",151,81,0
"5010",152,81,0
"5011",153,81,0
"5012",154,81,0
"5013",155,81,0
"5014",156,81,0
"5015",157,81,0
"5016",158,81,0
"5017",159,81,0
"5018",160,81,0
"5019",161,81,0
"5020",162,81,0
"5021",164,81,0
"5022",165,81,0
"5023",1,82,0
"5024",6,82,0
"5025",7,82,0
"5026",8,82,0
"5027",11,82,0
"5028",12,82,0
"5029",14,82,0
"5030",47,82,0
"5031",49,82,0
"5032",53,82,0
"5033",54,82,0
"5034",59,82,0
"5035",64,82,0
"5036",66,82,0
"5037",67,82,0
"5038",73,82,0
"5039",76,82,0
"5040",77,82,0
"5041",79,82,0
"5042",80,82,0
"5043",81,82,0
"5044",83,82,0
"5045",84,82,0
"5046",85,82,0
"5047",86,82,0
"5048",87,82,0
"5049",90,82,0
"5050",92,82,0
"5051",93,82,0
"5052",94,82,0
"5053",95,82,0
"5054",96,82,0
"5055",97,82,0
"5056",98,82,0
"5057",99,82,0
"5058",101,82,0
"5059",102,82,0
"5060",127,82,0
"5061",133,82,0
"5062",134,82,0
"5063",135,82,0
"5064",136,82,0
"5065",137,82,0
"5066",138,82,0
"5067",139,82,0
"5068",140,82,0
"5069",141,82,0
"5070",142,82,0
"5071",143,82,0
"5072",145,82,0
"5073",146,82,0
"5074",147,82,0
"5075",148,82,0
"5076",149,82,0
"5077",151,82,0
"5078",153,82,0
"5079",154,82,0
"5080",155,82,0
"5081",156,82,0
"5082",157,82,0
"5083",158,82,0
"5084",159,82,0
"5085",160,82,0
"5086",161,82,0
"5087",1,83,0
"5088",5,83,0
"5089",6,83,0
"5090",7,83,0
"5091",8,83,0
"5092",9,83,0
"5093",10,83,0
"5094",11,83,0
"5095",12,83,0
"5096",14,83,0
"5097",15,83,0
"5098",21,83,0
"5099",26,83,0
"5100",31,83,0
"5101",40,83,0
"5102",46,83,0
"5103",47,83,0
"5104",48,83,0
"5105",49,83,0
"5106",50,83,0
"5107",51,83,0
"5108",53,83,0
"5109",54,83,0
"5110",55,83,0
"5111",56,83,0
"5112",59,83,0
"5113",60,83,0
"5114",61,83,0
"5115",63,83,0
"5116",64,83,0
"5117",65,83,0
"5118",66,83,0
"5119",67,83,0
"5120",69,83,0
"5121",74,83,0
"5122",75,83,0
"5123",76,83,0
"5124",77,83,0
"5125",79,83,0
"5126",80,83,0
"5127",81,83,0
"5128",82,83,0
"5129",84,83,0
"5130",85,83,0
"5131",86,83,0
"5132",87,83,0
"5133",90,83,0
"5134",91,83,0
"5135",92,83,0
"5136",93,83,0
"5137",94,83,0
"5138",95,83,0
"5139",96,83,0
"5140",97,83,0
"5141",98,83,0
"5142",99,83,0
"5143",101,83,0
"5144",102,83,0
"5145",103,83,0
"5146",106,83,0
"5147",133,83,0
"5148",134,83,0
"5149",135,83,0
"5150",136,83,0
"5151",139,83,0
"5152",140,83,0
"5153",141,83,0
"5154",142,83,0
"5155",144,83,0
"5156",146,83,0
"5157",150,83,0
"5158",152,83,0
"5159",154,83,0
"5160",156,83,0
"5161",158,83,0
"5162",160,83,0
"5163",162,83,0
"5164",163,83,0
"5165",164,83,0
"5166",165,83,0
"5167",1,84,0
"5168",5,84,0
"5169",6,84,0
"5170",7,84,0
"5171",8,84,0
"5172",9,84,0
"5173",10,84,0
"5174",11,84,0
"5175",12,84,0
"5176",14,84,0
"5177",15,84,0
"5178",24,84,0
"5179",31,84,0
"5180",40,84,0
"5181",46,84,0
"5182",47,84,0
"5183",48,84,0
"5184",49,84,0
"5185",50,84,0
"5186",51,84,0
"5187",53,84,0
"5188",54,84,0
"5189",55,84,0
"5190",56,84,0
"5191",57,84,0
"5192",59,84,0
"5193",60,84,0
"5194",61,84,0
"5195",63,84,0
"5196",64,84,0
"5197",65,84,0
"5198",66,84,0
"5199",67,84,0
"5200",69,84,0
"5201",71,84,0
"5202",73,84,0
"5203",74,84,0
"5204",75,84,0
"5205",76,84,0
"5206",77,84,0
"5207",79,84,0
"5208",80,84,0
"5209",81,84,0
"5210",82,84,0
"5211",83,84,0
"5212",85,84,0
"5213",86,84,0
"5214",87,84,0
"5215",90,84,0
"5216",92,84,0
"5217",93,84,0
"5218",94,84,0
"5219",95,84,0
"5220",96,84,0
"5221",97,84,0
"5222",98,84,0
"5223",99,84,0
"5224",101,84,0
"5225",102,84,0
"5226",133,84,0
"5227",134,84,0
"5228",135,84,0
"5229",136,84,0
"5230",137,84,0
"5231",138,84,0
"5232",139,84,0
"5233",140,84,0
"5234",141,84,0
"5235",142,84,0
"5236",143,84,0
"5237",144,84,0
"5238",145,84,0
"5239",146,84,0
"5240",147,84,0
"5241",148,84,0
"5242",149,84,0
"5243",150,84,0
"5244",151,84,0
"5245",152,84,0
"5246",153,84,0
"5247",155,84,0
"5248",156,84,0
"5249",157,84,0
"5250",158,84,0
"5251",159,84,0
"5252",160,84,0
"5253",161,84,0
"5254",162,84,0
"5255",164,84,0
"5256",165,84,0
"5257",1,85,0
"5258",2,85,0
"5259",4,85,0
"5260",5,85,0
"5261",6,85,0
"5262",7,85,0
"5263",8,85,0
"5264",9,85,0
"5265",10,85,0
"5266",11,85,0
"5267",12,85,0
"5268",14,85,0
"5269",15,85,0
"5270",18,85,0
"5271",21,85,0
"5272",22,85,0
"5273",26,85,0
"5274",31,85,0
"5275",33,85,0
"5276",40,85,0
"5277",44,85,0
"5278",46,85,0
"5279",47,85,0
"5280",48,85,0
"5281",49,85,0
"5282",50,85,0
"5283",51,85,0
"5284",53,85,0
"5285",54,85,0
"5286",55,85,0
"5287",56,85,0
"5288",59,85,0
"5289",60,85,0
"5290",61,85,0
"5291",63,85,0
"5292",64,85,0
"5293",65,85,0
"5294",66,85,0
"5295",67,85,0
"5296",69,85,0
"5297",74,85,0
"5298",75,85,0
"5299",76,85,0
"5300",77,85,0
"5301",79,85,0
"5302",80,85,0
"5303",81,85,0
"5304",82,85,0
"5305",83,85,0
"5306",84,85,0
"5307",86,85,0
"5308",87,85,0
"5309",88,85,0
"5310",89,85,0
"5311",90,85,0
"5312",91,85,0
"5313",92,85,0
"5314",93,85,0
"5315",94,85,0
"5316",98,85,0
"5317",99,85,0
"5318",101,85,0
"5319",102,85,0
"5320",103,85,0
"5321",105,85,0
"5322",106,85,0
"5323",107,85,0
"5324",109,85,0
"5325",110,85,0
"5326",117,85,0
"5327",133,85,0
"5328",134,85,0
"5329",135,85,0
"5330",136,85,0
"5331",140,85,0
"5332",141,85,0
"5333",142,85,0
"5334",143,85,0
"5335",144,85,0
"5336",146,85,0
"5337",157,85,0
"5338",158,85,0
"5339",160,85,0
"5340",162,85,0
"5341",164,85,0
"5342",165,85,0
"5343",1,86,0
"5344",5,86,0
"5345",6,86,0
"5346",7,86,0
"5347",8,86,0
"5348",9,86,0
"5349",10,86,0
"5350",11,86,0
"5351",12,86,0
"5352",14,86,0
"5353",15,86,0
"5354",26,86,0
"5355",31,86,0
"5356",40,86,0
"5357",46,86,0
"5358",47,86,0
"5359",48,86,0
"5360",49,86,0
"5361",50,86,0
"5362",51,86,0
"5363",53,86,0
"5364",54,86,0
"5365",55,86,0
"5366",56,86,0
"5367",60,86,0
"5368",61,86,0
"5369",64,86,0
"5370",65,86,0
"5371",66,86,0
"5372",67,86,0
"5373",69,86,0
"5374",74,86,0
"5375",76,86,0
"5376",77,86,0
"5377",79,86,0
"5378",80,86,0
"5379",81,86,0
"5380",82,86,0
"5381",83,86,0
"5382",84,86,0
"5383",85,86,0
"5384",87,86,0
"5385",88,86,0
"5386",90,86,0
"5387",91,86,0
"5388",92,86,0
"5389",93,86,0
"5390",94,86,0
"5391",95,86,0
"5392",98,86,0
"5393",99,86,0
"5394",101,86,0
"5395",102,86,0
"5396",103,86,0
"5397",106,86,0
"5398",107,86,0
"5399",133,86,0
"5400",134,86,0
"5401",135,86,0
"5402",136,86,0
"5403",139,86,0
"5404",140,86,0
"5405",141,86,0
"5406",142,86,0
"5407",146,86,0
"5408",151,86,0
"5409",154,86,0
"5410",156,86,0
"5411",158,86,0
"5412",160,86,0
"5413",161,86,0
"5414",164,86,0
"5415",165,86,0
"5416",1,87,0
"5417",6,87,0
"5418",7,87,0
"5419",8,87,0
"5420",9,87,0
"5421",10,87,0
"5422",11,87,0
"5423",12,87,0
"5424",14,87,0
"5425",46,87,0
"5426",47,87,0
"5427",48,87,0
"5428",49,87,0
"5429",50,87,0
"5430",53,87,0
"5431",54,87,0
"5432",60,87,0
"5433",64,87,0
"5434",65,87,0
"5435",66,87,0
"5436",74,87,0
"5437",76,87,0
"5438",77,87,0
"5439",79,87,0
"5440",80,87,0
"5441",81,87,0
"5442",82,87,0
"5443",83,87,0
"5444",84,87,0
"5445",85,87,0
"5446",86,87,0
"5447",90,87,0
"5448",91,87,0
"5449",92,87,0
"5450",93,87,0
"5451",94,87,0
"5452",95,87,0
"5453",96,87,0
"5454",97,87,0
"5455",98,87,0
"5456",99,87,0
"5457",101,87,0
"5458",102,87,0
"5459",103,87,0
"5460",110,87,0
"5461",117,87,0
"5462",127,87,0
"5463",133,87,0
"5464",134,87,0
"5465",135,87,0
"5466",136,87,0
"5467",137,87,0
"5468",139,87,0
"5469",140,87,0
"5470",141,87,0
"5471",142,87,0
"5472",144,87,0
"5473",146,87,0
"5474",148,87,0
"5475",151,87,0
"5476",153,87,0
"5477",154,87,0
"5478",155,87,0
"5479",156,87,0
"5480",158,87,0
"5481",160,87,0
"5482",161,87,0
"5483",162,87,0
"5484",163,87,0
"5485",164,87,0
"5486",2,88,0
"5487",4,88,0
"5488",6,88,0
"5489",7,88,0
"5490",15,88,0
"5491",18,88,0
"5492",78,88,0
"5493",80,88,0
"5494",85,88,0
"5495",86,88,0
"5496",89,88,0
"5497",91,88,0
"5498",92,88,0
"5499",93,88,0
"5500",94,88,0
"5501",95,88,0
"5502",96,88,0
"5503",97,88,0
"5504",101,88,0
"5505",102,88,0
"5506",103,88,0
"5507",105,88,0
"5508",133,88,0
"5509",141,88,0
"5510",142,88,0
"5511",85,89,0
"5512",88,89,0
"5513",91,89,0
"5514",92,89,0
"5515",93,89,0
"5516",94,89,0
"5517",95,89,0
"5518",96,89,0
"5519",97,89,0
"5520",99,89,0
"5521",101,89,0
"5522",102,89,0
"5523",103,89,0
"5524",104,89,0
"5525",105,89,0
"5526",106,89,0
"5527",107,89,0
"5528",108,89,0
"5529",109,89,0
"5530",110,89,0
"5531",111,89,0
"5532",114,89,0
"5533",117,89,0
"5534",118,89,0
"5535",122,89,0
"5536",125,89,0
"5537",126,89,0
"5538",127,89,0
"5539",130,89,0
"5540",132,89,0
"5541",133,89,0
"5542",139,89,0
"5543",141,89,0
"5544",142,89,0
"5545",154,89,0
"5546",156,89,0
"5547",161,89,0
"5548",14,90,0
"5549",57,90,0
"5550",73,90,0
"5551",79,90,0
"5552",82,90,0
"5553",83,90,0
"5554",84,90,0
"5555",85,90,0
"5556",86,90,0
"5557",87,90,0
"5558",91,90,0
"5559",92,90,0
"5560",93,90,0
"5561",94,90,0
"5562",95,90,0
"5563",96,90,0
"5564",97,90,0
"5565",98,90,0
"5566",99,90,0
"5567",101,90,0
"5568",102,90,0
"5569",103,90,0
"5570",106,90,0
"5571",110,90,0
"5572",111,90,0
"5573",118,90,0
"5574",127,90,0
"5575",133,90,0
"5576",134,90,0
"5577",135,90,0
"5578",136,90,0
"5579",137,90,0
"5580",138,90,0
"5581",139,90,0
"5582",140,90,0
"5583",141,90,0
"5584",142,90,0
"5585",147,90,0
"5586",148,90,0
"5587",149,90,0
"5588",151,90,0
"5589",153,90,0
"5590",154,90,0
"5591",155,90,0
"5592",156,90,0
"5593",158,90,0
"5594",159,90,0
"5595",160,90,0
"5596",161,90,0
"5597",1,91,0
"5598",2,91,0
"5599",6,91,0
"5600",7,91,0
"5601",8,91,0
"5602",9,91,0
"5603",10,91,0
"5604",11,91,0
"5605",12,91,0
"5606",14,91,0
"5607",15,91,0
"5608",47,91,0
"5609",50,91,0
"5610",51,91,0
"5611",77,91,0
"5612",79,91,0
"5613",80,91,0
"5614",81,91,0
"5615",83,91,0
"5616",85,91,0
"5617",86,91,0
"5618",87,91,0
"5619",88,91,0
"5620",89,91,0
"5621",90,91,0
"5622",92,91,0
"5623",93,91,0
"5624",94,91,0
"5625",95,91,0
"5626",96,91,0
"5627",97,91,0
"5628",98,91,0
"5629",101,91,0
"5630",102,91,0
"5631",103,91,0
"5632",105,91,0
"5633",106,91,0
"5634",107,91,0
"5635",109,91,0
"5636",110,91,0
"5637",111,91,0
"5638",112,91,0
"5639",113,91,0
"5640",117,91,0
"5641",118,91,0
"5642",120,91,0
"5643",121,91,0
"5644",126,91,0
"5645",127,91,0
"5646",128,91,0
"5647",129,91,0
"5648",130,91,0
"5649",131,91,0
"5650",133,91,0
"5651",134,91,0
"5652",136,91,0
"5653",137,91,0
"5654",138,91,0
"5655",139,91,0
"5656",140,91,0
"5657",141,91,0
"5658",142,91,0
"5659",148,91,0
"5660",149,91,0
"5661",151,91,0
"5662",154,91,0
"5663",156,91,0
"5664",159,91,0
"5665",160,91,0
"5666",161,91,0
"5667",1,92,0
"5668",5,92,0
"5669",6,92,0
"5670",7,92,0
"5671",8,92,0
"5672",9,92,0
"5673",10,92,0
"5674",11,92,0
"5675",12,92,0
"5676",14,92,0
"5677",24,92,0
"5678",31,92,0
"5679",40,92,0
"5680",47,92,0
"5681",48,92,0
"5682",49,92,0
"5683",50,92,0
"5684",51,92,0
"5685",53,92,0
"5686",54,92,0
"5687",65,92,0
"5688",73,92,0
"5689",74,92,0
"5690",77,92,0
"5691",79,92,0
"5692",80,92,0
"5693",81,92,0
"5694",82,92,0
"5695",83,92,0
"5696",84,92,0
"5697",85,92,0
"5698",86,92,0
"5699",87,92,0
"5700",88,92,0
"5701",89,92,0
"5702",90,92,0
"5703",91,92,0
"5704",93,92,0
"5705",94,92,0
"5706",95,92,0
"5707",97,92,0
"5708",98,92,0
"5709",99,92,0
"5710",101,92,0
"5711",102,92,0
"5712",103,92,0
"5713",105,92,0
"5714",106,92,0
"5715",107,92,0
"5716",109,92,0
"5717",110,92,0
"5718",112,92,0
"5719",113,92,0
"5720",117,92,0
"5721",120,92,0
"5722",121,92,0
"5723",126,92,0
"5724",127,92,0
"5725",130,92,0
"5726",131,92,0
"5727",133,92,0
"5728",134,92,0
"5729",135,92,0
"5730",136,92,0
"5731",137,92,0
"5732",138,92,0
"5733",139,92,0
"5734",140,92,0
"5735",141,92,0
"5736",142,92,0
"5737",145,92,0
"5738",148,92,0
"5739",149,92,0
"5740",151,92,0
"5741",153,92,0
"5742",154,92,0
"5743",155,92,0
"5744",156,92,0
"5745",158,92,0
"5746",159,92,0
"5747",160,92,0
"5748",161,92,0
"5749",163,92,0
"5750",1,93,0
"5751",2,93,0
"5752",6,93,0
"5753",7,93,0
"5754",8,93,0
"5755",9,93,0
"5756",10,93,0
"5757",11,93,0
"5758",12,93,0
"5759",14,93,0
"5760",46,93,0
"5761",47,93,0
"5762",49,93,0
"5763",50,93,0
"5764",53,93,0
"5765",54,93,0
"5766",74,93,0
"5767",77,93,0
"5768",79,93,0
"5769",80,93,0
"5770",81,93,0
"5771",82,93,0
"5772",83,93,0
"5773",84,93,0
"5774",85,93,0
"5775",86,93,0
"5776",87,93,0
"5777",88,93,0
"5778",89,93,0
"5779",90,93,0
"5780",91,93,0
"5781",92,93,0
"5782",94,93,0
"5783",95,93,0
"5784",96,93,0
"5785",97,93,0
"5786",98,93,0
"5787",99,93,0
"5788",101,93,0
"5789",102,93,0
"5790",103,93,0
"5791",104,93,0
"5792",105,93,0
"5793",108,93,0
"5794",109,93,0
"5795",110,93,0
"5796",117,93,0
"5797",122,93,0
"5798",132,93,0
"5799",133,93,0
"5800",134,93,0
"5801",135,93,0
"5802",136,93,0
"5803",137,93,0
"5804",138,93,0
"5805",139,93,0
"5806",140,93,0
"5807",141,93,0
"5808",142,93,0
"5809",146,93,0
"5810",147,93,0
"5811",148,93,0
"5812",149,93,0
"5813",151,93,0
"5814",153,93,0
"5815",154,93,0
"5816",155,93,0
"5817",156,93,0
"5818",158,93,0
"5819",160,93,0
"5820",161,93,0
"5821",163,93,0
"5822",164,93,0
"5823",1,94,0
"5824",2,94,0
"5825",6,94,0
"5826",7,94,0
"5827",8,94,0
"5828",9,94,0
"5829",10,94,0
"5830",11,94,0
"5831",12,94,0
"5832",14,94,0
"5833",46,94,0
"5834",47,94,0
"5835",49,94,0
"5836",50,94,0
"5837",53,94,0
"5838",54,94,0
"5839",60,94,0
"5840",74,94,0
"5841",76,94,0
"5842",77,94,0
"5843",79,94,0
"5844",80,94,0
"5845",81,94,0
"5846",82,94,0
"5847",83,94,0
"5848",84,94,0
"5849",85,94,0
"5850",86,94,0
"5851",87,94,0
"5852",88,94,0
"5853",89,94,0
"5854",90,94,0
"5855",91,94,0
"5856",92,94,0
"5857",93,94,0
"5858",95,94,0
"5859",96,94,0
"5860",97,94,0
"5861",98,94,0
"5862",99,94,0
"5863",101,94,0
"5864",102,94,0
"5865",103,94,0
"5866",104,94,0
"5867",105,94,0
"5868",108,94,0
"5869",109,94,0
"5870",110,94,0
"5871",117,94,0
"5872",122,94,0
"5873",132,94,0
"5874",133,94,0
"5875",134,94,0
"5876",135,94,0
"5877",136,94,0
"5878",137,94,0
"5879",138,94,0
"5880",139,94,0
"5881",140,94,0
"5882",141,94,0
"5883",142,94,0
"5884",146,94,0
"5885",147,94,0
"5886",148,94,0
"5887",149,94,0
"5888",151,94,0
"5889",153,94,0
"5890",154,94,0
"5891",155,94,0
"5892",156,94,0
"5893",158,94,0
"5894",160,94,0
"5895",161,94,0
"5896",163,94,0
"5897",164,94,0
"5898",1,95,0
"5899",7,95,0
"5900",8,95,0
"5901",9,95,0
"5902",10,95,0
"5903",11,95,0
"5904",12,95,0
"5905",46,95,0
"5906",49,95,0
"5907",50,95,0
"5908",53,95,0
"5909",54,95,0
"5910",60,95,0
"5911",64,95,0
"5912",65,95,0
"5913",66,95,0
"5914",74,95,0
"5915",75,95,0
"5916",76,95,0
"5917",77,95,0
"5918",79,95,0
"5919",80,95,0
"5920",81,95,0
"5921",82,95,0
"5922",83,95,0
"5923",84,95,0
"5924",86,95,0
"5925",87,95,0
"5926",88,95,0
"5927",89,95,0
"5928",90,95,0
"5929",91,95,0
"5930",92,95,0
"5931",93,95,0
"5932",94,95,0
"5933",96,95,0
"5934",97,95,0
"5935",98,95,0
"5936",99,95,0
"5937",101,95,0
"5938",102,95,0
"5939",103,95,0
"5940",105,95,0
"5941",106,95,0
"5942",107,95,0
"5943",111,95,0
"5944",118,95,0
"5945",126,95,0
"5946",127,95,0
"5947",131,95,0
"5948",132,95,0
"5949",133,95,0
"5950",134,95,0
"5951",135,95,0
"5952",136,95,0
"5953",140,95,0
"5954",141,95,0
"5955",142,95,0
"5956",144,95,0
"5957",145,95,0
"5958",146,95,0
"5959",150,95,0
"5960",152,95,0
"5961",154,95,0
"5962",156,95,0
"5963",157,95,0
"5964",158,95,0
"5965",159,95,0
"5966",160,95,0
"5967",162,95,0
"5968",163,95,0
"5969",8,96,0
"5970",9,96,0
"5971",10,96,0
"5972",15,96,0
"5973",46,96,0
"5974",53,96,0
"5975",54,96,0
"5976",60,96,0
"5977",74,96,0
"5978",75,96,0
"5979",76,96,0
"5980",79,96,0
"5981",82,96,0
"5982",83,96,0
"5983",84,96,0
"5984",87,96,0
"5985",88,96,0
"5986",89,96,0
"5987",90,96,0
"5988",91,96,0
"5989",93,96,0
"5990",94,96,0
"5991",95,96,0
"5992",97,96,0
"5993",98,96,0
"5994",99,96,0
"5995",101,96,0
"5996",102,96,0
"5997",103,96,0
"5998",105,96,0
"5999",107,96,0
"6000",109,96,0
"6001",110,96,0
"6002",111,96,0
"6003",112,96,0
"6004",113,96,0
"6005",117,96,0
"6006",118,96,0
"6007",120,96,0
"6008",121,96,0
"6009",126,96,0
"6010",127,96,0
"6011",131,96,0
"6012",132,96,0
"6013",133,96,0
"6014",134,96,0
"6015",135,96,0
"6016",136,96,0
"6017",140,96,0
"6018",144,96,0
"6019",145,96,0
"6020",146,96,0
"6021",150,96,0
"6022",152,96,0
"6023",154,96,0
"6024",156,96,0
"6025",157,96,0
"6026",158,96,0
"6027",159,96,0
"6028",160,96,0
"6029",162,96,0
"6030",163,96,0
"6031",8,97,0
"6032",9,97,0
"6033",10,97,0
"6034",15,97,0
"6035",46,97,0
"6036",53,97,0
"6037",54,97,0
"6038",74,97,0
"6039",75,97,0
"6040",79,97,0
"6041",82,97,0
"6042",83,97,0
"6043",84,97,0
"6044",87,97,0
"6045",88,97,0
